externalKey,tier_short,tier_label,basis,saipe_numeric,saipe_percent,locale_code
ND|stanley-2,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|stannard-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|stanton-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|staples-motley-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|stapleton-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|star-city-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|starbuck-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|stark-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|starkweather-44,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|starmont-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|state-specialty-schools-ii-pataula-charter-academy,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|state-training-school,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|steelville-r-iii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|stehekin-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|stephen-argyle-central-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|stephenson-area-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|steptoe-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|sterling,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|sterling-city-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|stevenson-carson-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|stewardson-strasburg-cud-5a,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|stewartstown-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stidham,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stigler,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|stillwater,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|stillwater-swt-grass-coop,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|stockton,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|stockton-cusd-206,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|stockton-r-i,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|stony-creek-joint-unified,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,46.9,46.9%,43
OK|straight,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|strasburg-15,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stratford,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|stratford-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|stratford-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|strawn-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stringtown,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|strong-huttig-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stroud,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|stuart,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|stuart-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|sublette,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|sublette-county-school-district-1,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|sublette-county-school-district-9,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|success-r-vi,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|success-virtual-learning-centers-of-michigan,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|sudan-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|sulphur-bluff-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|summerland-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|summersville-r-ii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NC|summit-charter,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|summit-school-district-54-6,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|summit-valley-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|sumner-eddyville-miller-schs,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AL|sumter-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,38.3,38.3%,43
MT|sunburst-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|sunray-collegiate-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,47.8,47.8%,43
OR|suntex-sd-10,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,50.0,50.0%,43
MI|superior-central-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|superior-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|superior-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|suring-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|surprise-valley-joint-unified,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,33.9,33.9%,43
NE|sutherland-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|sutton-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NC|swain-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|swan-lake-salmon-elem,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,31.2,31.2%,43
MT|swan-river-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|swan-valley-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|swan-valley-elementary-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|swanville-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|sweet-grass,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|sweet-grass-county-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|sweet-springs-r-vii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|sweetwater,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|sylvan-grove,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|syracuse,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|taconic-and-green-regional-school-district-63,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|taholah-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|tahquamenon-area-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|taliaferro-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,38.7,38.7%,43
OK|talihina,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,33.6,33.6%,43
ME|talmadge-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|taloga,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|tamworth-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|tarkio-r-i,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|tattnall-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NM|tatum,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|taylor-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,36.2,36.2%,43
TX|teague-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|technology-excellence-education-network,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|tekamah-herman-community-schs,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|tekoa-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|telfair-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,45.0,45.0%,43
LA|tensas-parish,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,43.4,43.4%,43
TX|terlingua-csd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,33.3,33.3%,43
TX|terrell-county-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|terry-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|teton,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|teton-county-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|texhoma,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|texhoma-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|texline-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|tgu-60,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|thayer-central-community-schs,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|thayer-r-ii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|the-forks-plt-school-dept,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|thedford-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|thomas-fay-custer-unified-dist,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AL|thomasville-city,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,30.3,30.3%,43
MT|thompson-falls-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|thompson-falls-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|thornfield-r-i,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,30.9,30.9%,43
WI|thorp-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|three-creek-joint-elementary-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|three-lakes-academy,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|three-lakes-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|three-rivers-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|three-rivers-special-serv-cooperative,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|throckmorton-collegiate-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|thunder-ridge-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
PA|tidioute-community-cs,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|timber-lake-school-district-20-3,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|timpson-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|tina-avalon-r-ii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|tioga-15,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tipton,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tishomingo,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MS|tishomingo-county-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|todd-county-school-district-66-1,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,32.1,32.1%,43
WI|tomahawk-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|tonasket-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|tonto-basin-elementary-district-4215,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,36.9,36.9%,43
MT|toole,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NY|town-of-webb-union-free-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|towns-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|townsend-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|tracy-area-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|trail-creek-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|treasure,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|trego-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|trego-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|tremont-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|trenton-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|treutlen-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,31.5,31.5%,43
MT|tri-county-coop,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|tri-county-area-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|tri-county-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tri-county-ilc,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|tri-county-r-vii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|tri-county-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|trico-cusd-176,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|trinity-alps-unified,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|trinity-center-elementary,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|trinity-county-office-of-education,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|trinity-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,31.0,31.0%,43
KS|triplains,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|tripp-delmont-school-district-33-5,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|trona-joint-unified,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|trout-creek-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|trout-lake-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|troy-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|troy-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|troy-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|troy-sd-54,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WV|tucker-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|tulelake-basin-joint-unified,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|tulia-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tupelo,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|turkey-valley-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|turkey-quitaque-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,30.2,30.2%,43
PA|turkeyfoot-valley-area-sd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|turner,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|turner-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|turner-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|turpin,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|turtle-lake-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|turtle-lake-mercer-72,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|turtle-mountain-special-ed-unit,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tushka,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|tuskahoma,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|twin-bridges-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|twin-buttes-37,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|twin-cedars-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|twin-river-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|twin-valley,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|twin-valley-unified-school-district-75,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|two-rivers-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NC|tyrrell-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|ubly-community-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|uinta-county-school-district-4,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|uinta-county-school-district-6,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|ukiah-sd-80r,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AK|unalaska-city-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CO|uncompahgre-boces,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CO|uncompahgre-boces-au,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|underwood-8,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
GA|union-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MS|union-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|union-sd-5,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|uniontown,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|united-south-central-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
